ticket_number,pos_number,ticket_datetime,ticket_amount,user_id,item_id,units_sold,item_price,date,hour,day_of_week,month,user_type
308,1,2025-12-07 16:57:00,34.57,41416221680,7206000117,1,4.79,2025-12-07,16,Sunday,2025-12,new
308,1,2025-12-07 16:57:00,34.57,41416221680,7003832712,1,4.99,2025-12-07,16,Sunday,2025-12,new
308,1,2025-12-07 16:57:00,34.57,41416221680,1780014915,1,21.99,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,7003835028,1,2.59,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,3384400029,1,1.45,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,4409,1,1.79,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,7003867131,1,2.5,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,4012,1,1.59,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,4023264421,1,3.29,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,7003831306,5,1.19,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,4136408033,1,2.0,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,4136408790,1,2.0,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,7003858746,1,1.28,2025-12-07,16,Sunday,2025-12,new
310,1,2025-12-07 16:59:00,28.37,41416221680,9147504189,1,3.99,2025-12-07,16,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003862092,1,3.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2840051784,1,7.29,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003859347,1,9.38,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2840051668,1,5.99,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,1600020928,1,4.98,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003865671,1,3.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003865672,1,3.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7080082211,1,6.39,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4530022223,1,7.39,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,3760011544,1,3.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2840021573,1,5.09,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7206000117,1,4.79,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7189903720,1,9.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7800005440,1,2.29,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,8000051308,1,1.79,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2970002111,2,1.98,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4300000274,1,2.28,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,20022100000,1,12.99,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4400006025,1,5.48,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,85998706104,1,5.45,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7320289457,1,7.79,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,5210003646,1,2.59,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7590138216,1,5.38,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,5000037204,1,5.98,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4790030319,1,3.65,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,1121000015,1,3.99,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,8000051484,1,1.95,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,8000051309,1,1.95,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,8000051306,1,1.79,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,8000051804,1,1.95,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,20030900000,1,4.39,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,20100100000,2,5.29,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7189962416,1,7.69,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2370006012,1,8.69,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,85487700701,1,5.69,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2100002339,1,5.48,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4100002270,2,2.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4100002278,1,2.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4100002289,2,2.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,1490002270,2,2.38,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003834775,2,1.0,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,5190001606,1,7.95,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003864446,1,2.48,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,3010047241,1,4.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,3010047357,1,4.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003830210,1,2.29,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2430003107,1,3.0,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2430004134,1,3.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2430004550,1,3.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,1600020769,1,2.19,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4011,1,0.79,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4046,4,0.69,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7818400005,1,1.69,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,4093,1,0.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,9163600002,1,3.99,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7027223202,1,4.28,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7294560136,1,4.09,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,7003831954,1,5.49,2025-12-07,13,Sunday,2025-12,new
199,1,2025-12-07 13:17:00,284.02,41200239228,2800021760,1,5.58,2025-12-07,13,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,2259205302,1,6.68,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,2100061223,2,2.98,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,3450063202,1,4.99,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,7003830960,1,2.25,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,7003858304,1,3.89,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,200,1,0.0,2025-12-07,15,Sunday,2025-12,new
248,1,2025-12-07 15:16:00,20.0,41783554337,OPEN DEPT 135,1,0.0,2025-12-07,15,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,2781500111,1,2.99,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,20010000000,1,8.29,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,20098900000,1,0.0,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,7590000530,2,2.99,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,7206000439,1,2.98,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,7003836554,1,1.98,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,2100003129,1,2.98,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,4046,3,0.69,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,4062,1,0.69,2025-12-07,16,Sunday,2025-12,new
316,3,2025-12-07 16:13:00,39.13,41871070406,200,1,0.0,2025-12-07,16,Sunday,2025-12,new
74,2,2025-12-07 12:35:00,25.19,41300317110,3940001916,2,3.39,2025-12-07,12,Sunday,2025-12,new
74,2,2025-12-07 12:35:00,25.19,41300317110,1200000230,1,3.29,2025-12-07,12,Sunday,2025-12,new
74,2,2025-12-07 12:35:00,25.19,41300317110,2200000891,1,1.69,2025-12-07,12,Sunday,2025-12,new
74,2,2025-12-07 12:35:00,25.19,41300317110,7003865991,1,12.28,2025-12-07,12,Sunday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,4900056129,3,2.49,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,2500004789,2,5.85,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,3800031834,1,7.49,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,1819570200,1,2.99,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,1819570100,1,2.99,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,1800081772,5,3.49,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,OPEN DEPT TOL0036,2,3.49,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7003830289,2,1.98,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,60448553501,1,3.98,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,60448551502,1,3.99,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7116974007,1,3.15,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7116974004,1,3.15,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7116974003,1,3.15,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7611430994,1,3.07,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,89880646119,3,1.5,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7205863425,2,0.79,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7205863423,2,0.79,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7205863428,2,0.79,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,7110000443,2,2.19,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,1090074331,1,4.79,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,4093,1,0.49,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,4400000057,1,3.98,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,4300004191,1,4.25,2025-12-06,12,Saturday,2025-12,new
54,1,2025-12-06 12:19:00,107.62,41288886109,4300001729,1,4.25,2025-12-06,12,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,20071500000,1,40.0,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003833753,1,3.78,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,2100060269,1,7.28,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003836086,2,2.0,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003836089,1,2.0,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003859196,1,2.0,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003861718,1,2.5,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,4139000003,1,4.98,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,1300000282,1,2.79,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,2823900020,1,3.98,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003860571,1,1.99,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,5100000011,1,1.5,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7011000001,1,4.68,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,9605260002,1,3.49,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,2100064470,1,3.48,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,4690000108,2,1.68,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,6414428243,1,1.98,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,89880646058,1,0.99,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,89880646057,1,0.99,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003865254,1,3.69,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,4799,1,1.99,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,4818,1,0.69,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,2781530100,1,2.99,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7143001066,1,1.59,2025-12-06,14,Saturday,2025-12,new
241,1,2025-12-06 14:30:00,73.65,41823063655,7003833321,1,2.29,2025-12-06,14,Saturday,2025-12,new
313,1,2025-12-06 16:05:00,12.76,41906626484,20001100000,1,6.99,2025-12-06,16,Saturday,2025-12,new
313,1,2025-12-06 16:05:00,12.76,41906626484,65272971063,1,2.69,2025-12-06,16,Saturday,2025-12,new
313,1,2025-12-06 16:05:00,12.76,41906626484,7206000232,1,4.19,2025-12-06,16,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,7189983548,2,9.49,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,20010900000,1,8.39,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,7003861716,1,3.18,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,1530043059,2,2.79,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,2460001987,1,5.19,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,3384400400,1,3.99,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,7003836456,1,1.48,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,7003830860,1,1.28,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,7003830857,2,2.48,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,60448501560,1,5.99,2025-12-06,11,Saturday,2025-12,new
138,2,2025-12-06 11:35:00,79.0,41868321077,OPEN DEPT 135,1,0.0,2025-12-06,11,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7218063813,1,3.99,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7206000717,1,3.49,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,20001100000,1,6.99,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7007060080,1,0.95,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7007060160,1,0.95,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003834873,1,1.08,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003833153,1,2.08,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003831535,1,3.29,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003860291,1,3.65,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,4300020054,1,2.0,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003830960,1,2.35,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003867294,1,3.35,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003831552,1,2.15,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,2840058929,1,3.99,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003831003,1,1.89,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,3915600045,1,2.15,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,6414403021,1,4.98,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003865506,1,2.19,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7143001066,1,1.79,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,4065,1,0.79,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,4068,1,0.79,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,20105500000,1,40.0,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003836258,1,2.99,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003836517,1,2.49,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,4530000542,1,2.49,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003837280,1,2.39,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,4156500017,1,3.78,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003833753,1,3.78,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,7003858504,1,2.49,2025-12-06,14,Saturday,2025-12,new
276,1,2025-12-06 14:29:00,80.59,41158394412,200,2,0.0,2025-12-06,14,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7003834578,1,3.58,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7248600220,1,0.89,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7003836258,1,2.99,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,2100008184,1,7.98,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7206000717,1,3.49,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,2430004302,1,5.49,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,2430004320,1,5.49,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7373100238,1,4.59,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,4665,1,0.49,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,7555141191,1,3.99,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,200,2,0.0,2025-12-06,10,Saturday,2025-12,new
67,1,2025-12-06 10:40:00,39.0,41291539210,OPEN DEPT 135,1,0.0,2025-12-06,10,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,2700050006,1,1.88,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003862010,3,1.39,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003835000,1,1.19,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003859008,2,1.08,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,65272910113,1,2.68,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,68559600130,1,6.79,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7067001110,1,8.83,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,930000025,1,2.78,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003865671,1,2.99,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003836089,1,2.0,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003859196,1,2.0,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003864704,1,2.98,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,1312000469,1,4.98,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,20067500000,1,6.99,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,20033000000,1,12.5,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,20040500000,1,4.89,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,20001100000,1,6.99,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,4300097940,1,1.65,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,5100014604,1,3.29,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,5100021445,1,3.55,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,88949785236,1,4.65,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7206000111,1,3.19,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7373106500,1,2.39,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7373100419,1,3.59,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7003861718,1,2.88,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,7225004919,1,4.59,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,78113871011,1,3.89,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,4889,1,0.69,2025-12-06,16,Saturday,2025-12,new
316,1,2025-12-06 16:05:00,123.0,41783554337,OPEN DEPT 135,1,0.0,2025-12-06,16,Saturday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,7342000036,1,7.89,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,7024221110,1,2.99,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,3010010309,2,5.18,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,3010010055,1,5.18,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,7003864375,1,2.45,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,2100008184,1,7.98,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,7003862018,1,4.68,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,20000500000,1,5.49,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,20010600000,1,6.89,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,1370079347,1,3.88,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,3338353610,1,2.49,2025-12-05,10,Friday,2025-12,new
32,2,2025-12-05 10:25:00,196.81,41420042546,7003836518,1,2.88,2025-12-05,10,Friday,2025-12,new
